-26.3015,-34.8715,-29.1974,-28.3157,0
-26.4622,-34.9424,-29.0057,-28.0901,0
-26.5877,-34.9153,-28.8359,-27.8463,0
-26.8797,-34.8934,-28.6707,-27.6261,0
-27.2086,-34.9383,-28.5804,-27.4958,0
-27.5438,-35.0466,-28.5530,-27.4417,0
-27.9200,-35.1622,-28.4762,-27.3121,0
-28.2555,-35.1832,-28.3602,-27.0950,0
-28.6088,-35.1111,-28.3053,-26.9313,0
-28.8062,-34.9606,-28.2428,-26.8103,0
-28.9350,-34.9152,-28.0960,-26.6498,0
-29.2902,-35.0244,-27.9047,-26.4461,0
-29.6569,-35.0046,-27.6756,-26.1854,0
-29.8567,-34.8538,-27.4403,-25.9065,0
-30.0007,-34.7840,-27.2215,-25.6430,0
-30.1673,-34.7980,-27.0301,-25.4037,0
-30.3747,-34.8017,-26.8935,-25.2077,0
-30.6234,-34.8395,-26.7852,-25.0212,0
-30.8057,-34.8717,-26.6460,-24.8055,0
-30.8986,-34.8200,-26.4176,-24.5067,0
-31.0072,-34.7753,-26.1995,-24.2197,0
-31.1444,-34.8256,-26.0301,-24.0055,0
-31.1917,-34.7989,-25.8673,-23.8067,0
-31.1828,-34.6871,-25.6757,-23.5663,0
-31.2605,-34.6424,-25.4598,-23.3049,0
-31.3495,-34.5849,-25.3359,-23.1565,0
-31.3430,-34.4344,-25.2390,-23.0166,0
-31.2116,-34.1756,-25.0569,-22.7814,0
-31.0052,-33.9644,-24.9143,-22.6051,0
-30.8192,-33.9389,-24.9126,-22.5424,0
-30.6926,-33.9659,-24.8812,-22.4176,0
-30.6424,-34.0036,-24.7041,-22.1594,0
-30.5220,-34.0154,-24.5317,-21.9365,0
-30.2649,-33.9802,-24.4567,-21.8129,0
-30.0646,-33.9949,-24.4284,-21.7343,0
-29.9159,-33.9901,-24.3686,-21.6251,0
-29.7068,-33.9212,-24.1514,-21.3250,0
-29.3888,-33.8186,-23.8922,-20.9897,0
-29.0865,-33.7159,-23.8657,-20.9781,0
-28.9351,-33.5952,-24.0147,-21.1969,0
-28.7678,-33.5049,-24.0787,-21.3056,0
-28.4565,-33.4197,-24.0875,-21.3246,0
-28.1145,-33.2625,-24.1716,-21.4571,0
-27.8915,-33.1676,-24.2418,-21.6508,0
-27.6633,-33.0642,-24.3470,-21.9001,0
-27.4604,-32.9957,-24.5018,-22.2101,0
-27.3091,-32.9920,-24.5999,-22.5010,0
-26.9709,-32.8015,-24.6946,-22.8338,0
-26.6517,-32.6252,-24.7924,-23.2092,0
-26.5461,-32.7038,-24.9120,-23.6629,0
-26.4379,-32.7763,-25.1103,-24.2514,0
-26.2583,-32.6094,-25.3659,-24.9326,0
-26.0757,-32.2411,-25.5330,-25.5708,0
-25.9482,-31.9115,-25.5691,-26.1348,0
-25.7898,-31.6969,-25.5724,-26.7369,0
-25.5304,-31.4956,-25.5803,-27.3879,0
-25.3817,-31.3647,-25.6043,-28.0103,0
-25.3196,-31.2531,-25.6117,-28.5728,0
-25.2413,-31.0697,-25.6203,-29.1766,0
-25.2161,-30.9240,-25.6361,-29.8186,0
-25.0488,-30.8032,-25.6600,-30.4892,0
-24.7746,-30.6801,-25.6615,-31.1802,0
-24.6298,-30.6488,-25.6214,-31.8374,0
-24.6081,-30.7608,-25.5806,-32.4588,0
-24.6803,-30.8938,-25.5256,-33.0154,0
-24.6299,-30.8385,-25.4246,-33.5156,0
-24.3682,-30.6808,-25.3363,-34.0026,0
-24.1429,-30.5671,-25.3204,-34.5151,0
-24.1059,-30.6179,-25.3018,-35.0318,0
-24.0671,-30.7490,-25.2644,-35.5385,0
-23.8833,-30.7643,-25.2062,-36.0543,0
-23.7755,-30.7950,-25.0857,-36.5411,0
-23.7463,-30.9461,-24.9243,-36.9662,0
-23.6932,-31.2585,-24.7457,-37.3221,0
-23.7403,-31.6383,-24.5756,-37.6423,0
-23.8070,-31.8311,-24.4807,-38.0255,0
-23.7223,-31.8921,-24.4071,-38.3976,0
-23.5445,-31.9524,-24.2873,-38.7007,0
-23.5761,-32.1087,-24.1912,-39.0555,0
