-28.0247,-34.7307,-10.7792,-23.0063,0
-28.4304,-34.9500,-10.9202,-22.8502,0
-28.7866,-35.1273,-11.2555,-22.6883,0
-29.0546,-35.3122,-11.6022,-22.5196,0
-29.2636,-35.5328,-11.9942,-22.3425,0
-29.4064,-35.7668,-12.4142,-22.1658,0
-29.5293,-35.9842,-12.8565,-21.9907,0
-29.6638,-36.1494,-13.3409,-21.8174,0
-29.8143,-36.2461,-13.8945,-21.6555,0
-29.9669,-36.2961,-14.5327,-21.5100,0
-30.1101,-36.3282,-15.2474,-21.3769,0
-30.2419,-36.3514,-16.0209,-21.2474,0
-30.3761,-36.3640,-16.8362,-21.1080,0
-30.5303,-36.3611,-17.6809,-20.9488,0
-30.6941,-36.3252,-18.5536,-20.7750,0
-30.8561,-36.2328,-19.4521,-20.5923,0
-31.0198,-36.0824,-20.3609,-20.4004,0
-31.1761,-35.8872,-21.2700,-20.2066,0
-31.3201,-35.6622,-22.1798,-20.0205,0
-31.4618,-35.4221,-23.0847,-19.8406,0
-31.6034,-35.1636,-23.9720,-19.6580,0
-31.7394,-34.8739,-24.8253,-19.4595,0
-31.8737,-34.5547,-25.6255,-19.2326,0
-32.0217,-34.2278,-26.3668,-18.9773,0
-32.1948,-33.9055,-27.0662,-18.7089,0
-32.3940,-33.5804,-27.7456,-18.4432,0
-32.6018,-33.2405,-28.4096,-18.1824,0
-32.7940,-32.8670,-29.0563,-17.9275,0
-32.9715,-32.4585,-29.6909,-17.6894,0
-33.1451,-32.0400,-30.3193,-17.4767,0
-33.3338,-31.6402,-30.9453,-17.2932,0
-33.5627,-31.2644,-31.5625,-17.1297,0
-33.8112,-30.8795,-32.1433,-16.9542,0
-34.0555,-30.4537,-32.6698,-16.7438,0
-34.3023,-29.9828,-33.1570,-16.5121,0
-34.5289,-29.4707,-33.6302,-16.2887,0
-34.7086,-28.9382,-34.0989,-16.0919,0
-34.8389,-28.4140,-34.5545,-15.9167,0
-34.9139,-27.9076,-34.9857,-15.7457,0
-34.9553,-27.4238,-35.3912,-15.5670,0
-35.0141,-26.9675,-35.7712,-15.3750,0
-35.1107,-26.5345,-36.1157,-15.1623,0
-35.2273,-26.1242,-36.4093,-14.9163,0
-35.3358,-25.7407,-36.6453,-14.6258,0
-35.4110,-25.3911,-36.8381,-14.2978,0
-35.4407,-25.0723,-37.0105,-13.9518,0
-35.4292,-24.7586,-37.1681,-13.5987,0
-35.3951,-24.4360,-37.3061,-13.2405,0
-35.3535,-24.1179,-37.4198,-12.8740,0
-35.3083,-23.8218,-37.5053,-12.4918,0
-35.2711,-23.5639,-37.5652,-12.0939,0
-35.2513,-23.3459,-37.6006,-11.6829,0
-35.2440,-23.1448,-37.6042,-11.2553,0
-35.2431,-22.9429,-37.5801,-10.8120,0
-35.2307,-22.7501,-37.5422,-10.3586,0
-35.1796,-22.5864,-37.4955,-9.8972,0
-35.0968,-22.4589,-37.4418,-9.4298,0
-35.0237,-22.3657,-37.3837,-8.9563,0
-34.9929,-22.3086,-37.3147,-8.4721,0
-35.0075,-22.2853,-37.2269,-7.9795,0
-35.0413,-22.2858,-37.1173,-7.4845,0
-35.0518,-22.2965,-36.9800,-6.9887,0
-35.0148,-22.3010,-36.8137,-6.4934,0
-34.9451,-22.2958,-36.6288,-5.9962,0
-34.8669,-22.2998,-36.4393,-5.4928,0
-34.7831,-22.3257,-36.2617,-4.9879,0
-34.7008,-22.3759,-36.1142,-4.4920,0
-34.6496,-22.4619,-36.0035,-4.0166,0
