-28.4102,-31.1191,-15.3737,-18.5328,0
-28.5004,-30.9886,-15.7187,-18.4827,0
-28.4610,-30.8006,-16.0995,-18.4890,0
-28.3917,-30.6815,-16.5778,-18.5874,0
-28.4259,-30.7055,-17.0644,-18.6832,0
-28.4246,-30.7558,-17.6200,-18.8031,0
-28.4896,-30.7181,-18.3056,-18.9790,0
-28.5708,-30.5937,-19.0200,-19.1351,0
-28.6186,-30.5314,-19.7264,-19.2590,0
-28.7385,-30.6082,-20.4526,-19.3935,0
-28.8108,-30.6408,-21.1556,-19.5197,0
-28.8957,-30.6173,-21.8392,-19.6160,0
-29.0437,-30.6004,-22.4743,-19.6591,0
-29.1311,-30.4470,-22.9448,-19.5675,0
-29.2596,-30.3199,-23.4413,-19.4540,0
-29.3884,-30.2457,-24.0709,-19.4070,0
-29.5323,-30.1270,-24.6991,-19.3783,0
-29.7411,-30.0687,-25.2620,-19.3352,0
-29.8165,-30.0131,-25.7281,-19.2163,0
-29.8568,-29.9300,-26.1727,-19.0817,0
-29.9926,-29.8409,-26.6686,-19.0085,0
-30.1429,-29.8003,-27.2300,-18.9876,0
-30.2539,-29.7916,-27.8032,-18.9717,0
-30.3383,-29.7149,-28.2922,-18.8614,0
-30.4878,-29.5914,-28.7877,-18.7427,0
-30.6666,-29.5347,-29.3383,-18.7014,0
-30.5750,-29.3736,-29.7763,-18.5692,0
-30.2814,-29.0421,-30.2460,-18.4921,0
-30.1257,-28.7877,-30.8582,-18.5881,0
-30.1495,-28.6847,-31.3132,-18.5355,0
-30.3424,-28.6766,-31.7063,-18.4087,0
-30.5020,-28.6295,-32.1944,-18.3784,0
-30.5245,-28.5729,-32.6110,-18.3186,0
-30.5908,-28.5600,-33.0343,-18.3004,0
-30.7564,-28.5774,-33.4490,-18.2605,0
-30.8534,-28.5984,-33.7137,-18.0633,0
-30.8197,-28.5764,-33.9410,-17.8502,0
-30.9256,-28.5589,-34.1954,-17.6862,0
-31.1928,-28.6290,-34.5589,-17.6316,0
-31.3717,-28.7609,-34.9452,-17.5966,0
-31.3383,-28.6614,-35.0778,-17.3378,0
-31.2330,-28.3578,-35.1759,-17.0669,0
-31.3914,-28.3148,-35.4704,-16.9924,0
-31.5141,-28.3025,-35.7217,-16.8640,0
-31.2829,-27.9650,-35.7952,-16.5462,0
-31.3286,-27.7966,-35.8213,-16.1614,0
-31.7313,-27.9321,-35.9149,-15.8448,0
-31.6677,-27.7072,-36.0836,-15.6420,0
-31.6777,-27.5992,-36.2373,-15.4370,0
-31.8479,-27.5630,-36.4277,-15.2574,0
-31.9137,-27.4566,-36.6362,-15.1109,0
-31.9802,-27.4158,-36.7586,-14.8774,0
-32.2076,-27.4963,-36.9078,-14.6431,0
-32.2337,-27.2043,-37.0180,-14.3797,0
-32.6470,-27.4355,-37.1178,-14.1179,0
